,review_id,category
1528,1874,AMBIENCE#GENERAL
1529,1877,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1530,1878,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1531,1879,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1532,1880,AMBIENCE#GENERAL
1533,1881,SERVICE#GENERAL
1534,1884,"SERVICE#GENERAL,SERVICE#GENERAL"
1535,1885,FOOD#QUALITY
1536,1886,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1537,1887,RESTAURANT#GENERAL
1538,1889,FOOD#QUALITY
1539,1890,FOOD#QUALITY
1540,1892,FOOD#QUALITY
1541,1893,DRINKS#QUALITY
1542,1894,FOOD#QUALITY
1543,1895,RESTAURANT#GENERAL
1544,1896,RESTAURANT#PRICES
1545,1897,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1546,1898,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1547,1901,FOOD#QUALITY
1548,1903,SERVICE#GENERAL
1549,1904,DRINKS#QUALITY
1550,1905,RESTAURANT#GENERAL
1551,1906,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1552,1908,FOOD#QUALITY
1553,1909,RESTAURANT#PRICES
1554,1910,FOOD#QUALITY
1555,1911,FOOD#QUALITY
1556,1912,FOOD#QUALITY
1557,1913,SERVICE#GENERAL
1558,1915,"FOOD#QUALITY,FOOD#QUALITY"
1559,1916,DRINKS#QUALITY
1560,1917,DRINKS#QUALITY
1561,1918,DRINKS#QUALITY
1562,1920,"DRINKS#PRICES,DRINKS#PRICES"
1563,1923,AMBIENCE#GENERAL
1564,1924,FOOD#STYLE_OPTIONS
1565,1925,DRINKS#STYLE_OPTIONS
1566,1926,FOOD#QUALITY
1567,1927,FOOD#QUALITY
1568,1930,DRINKS#QUALITY
1569,1931,FOOD#QUALITY
1570,1932,SERVICE#GENERAL
1571,1933,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1572,1934,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1573,1935,"SERVICE#GENERAL,SERVICE#GENERAL"
1574,1936,AMBIENCE#GENERAL
1575,1937,RESTAURANT#GENERAL
1576,1938,FOOD#QUALITY
1577,1939,SERVICE#GENERAL
1578,1940,FOOD#QUALITY
1579,1941,DRINKS#QUALITY
1580,1942,FOOD#QUALITY
1581,1943,DRINKS#PRICES
1582,1945,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1583,1948,DRINKS#QUALITY
1584,1949,AMBIENCE#GENERAL
1585,1950,FOOD#QUALITY
1586,1951,"SERVICE#GENERAL,SERVICE#GENERAL"
1587,1952,"RESTAURANT#PRICES,RESTAURANT#PRICES"
1588,1953,"FOOD#PRICES,FOOD#PRICES"
1589,1954,"DRINKS#QUALITY,DRINKS#QUALITY"
1590,1955,"RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1591,1956,AMBIENCE#GENERAL
1592,1957,SERVICE#GENERAL
1593,1959,FOOD#QUALITY
1594,1960,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1595,1961,SERVICE#GENERAL
1596,1962,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1597,1963,"FOOD#QUALITY,FOOD#QUALITY"
1598,1965,RESTAURANT#GENERAL
1599,1966,FOOD#QUALITY
1600,1969,FOOD#QUALITY
1601,1970,FOOD#QUALITY
1602,1971,AMBIENCE#GENERAL
1603,1972,DRINKS#QUALITY
1604,1973,FOOD#QUALITY
1605,1974,FOOD#QUALITY
1606,1975,DRINKS#QUALITY
1607,1976,FOOD#QUALITY
1608,1977,FOOD#QUALITY
1609,1978,FOOD#QUALITY
1610,1979,RESTAURANT#MISCELLANEOUS
1611,1980,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1612,1981,"FOOD#QUALITY,FOOD#QUALITY"
1613,1982,FOOD#QUALITY
1614,1983,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1615,1984,"RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES"
1616,1985,DRINKS#QUALITY
1617,1987,FOOD#QUALITY
1618,1988,FOOD#QUALITY
1619,1990,FOOD#QUALITY
1620,1991,SERVICE#GENERAL
1621,1992,FOOD#PRICES
1622,1993,DRINKS#QUALITY
1623,1995,RESTAURANT#GENERAL
1624,1996,FOOD#QUALITY
1625,1998,RESTAURANT#GENERAL
1626,1999,RESTAURANT#GENERAL
1627,2000,FOOD#QUALITY
1628,2001,DRINKS#QUALITY
1629,2002,FOOD#QUALITY
1630,2003,FOOD#QUALITY
1631,2004,FOOD#QUALITY
1632,2005,FOOD#QUALITY
1633,2006,FOOD#QUALITY
1634,2007,"RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS"
1635,2009,FOOD#QUALITY
1636,2010,FOOD#QUALITY
1637,2011,"FOOD#QUALITY,FOOD#QUALITY"
1638,2013,AMBIENCE#GENERAL
1639,2014,RESTAURANT#MISCELLANEOUS
1640,2015,"LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL"
1641,2016,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1642,2018,RESTAURANT#GENERAL
1643,2019,SERVICE#GENERAL
1644,2020,FOOD#QUALITY
1645,2021,FOOD#QUALITY
1646,2022,FOOD#QUALITY
1647,2023,FOOD#QUALITY
1648,2024,RESTAURANT#GENERAL
1649,2026,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1650,2027,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1651,2031,"DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY"
1652,2034,AMBIENCE#GENERAL
1653,2035,FOOD#QUALITY
1654,2036,SERVICE#GENERAL
1655,2037,RESTAURANT#GENERAL
1656,2039,RESTAURANT#GENERAL
1657,2040,AMBIENCE#GENERAL
1658,2043,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1659,2044,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1660,2045,SERVICE#GENERAL
1661,2047,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1662,2048,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1663,2049,"SERVICE#GENERAL,SERVICE#GENERAL"
1664,2050,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1665,2051,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1666,2052,"FOOD#QUALITY,FOOD#QUALITY"
1667,2054,SERVICE#GENERAL
1668,2055,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1669,2057,SERVICE#GENERAL
1670,2058,SERVICE#GENERAL
1671,2059,FOOD#STYLE_OPTIONS
1672,2060,DRINKS#STYLE_OPTIONS
1673,2061,RESTAURANT#GENERAL
1674,2062,RESTAURANT#GENERAL
1675,2063,"SERVICE#GENERAL,SERVICE#GENERAL"
1676,2064,DRINKS#QUALITY
1677,2065,RESTAURANT#GENERAL
1678,2066,AMBIENCE#GENERAL
1679,2067,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1680,2069,FOOD#QUALITY
1681,2070,FOOD#QUALITY
1682,2071,AMBIENCE#GENERAL
1683,2072,"FOOD#QUALITY,FOOD#QUALITY"
1684,2073,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1685,2074,"FOOD#PRICES,FOOD#PRICES"
1686,2076,FOOD#QUALITY
1687,2078,SERVICE#GENERAL
1688,2079,FOOD#QUALITY
1689,2080,FOOD#QUALITY
1690,2084,FOOD#QUALITY
1691,2085,RESTAURANT#PRICES
1692,2086,"RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1693,2087,"SERVICE#GENERAL,SERVICE#GENERAL"
1694,2089,"AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1695,2090,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1696,2091,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1697,2092,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1698,2093,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1699,2094,"RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES,RESTAURANT#PRICES"
1700,2095,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1701,2096,FOOD#QUALITY
1702,2098,FOOD#QUALITY
1703,2099,FOOD#QUALITY
1704,2100,SERVICE#GENERAL
1705,2101,FOOD#QUALITY
1706,2102,FOOD#QUALITY
1707,2103,DRINKS#QUALITY
1708,2104,FOOD#QUALITY
1709,2107,FOOD#QUALITY
1710,2108,FOOD#QUALITY
1711,2109,RESTAURANT#PRICES
1712,2110,FOOD#QUALITY
1713,2112,RESTAURANT#GENERAL
1714,2113,DRINKS#QUALITY
1715,2114,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1716,2115,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1717,2118,"DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY"
1718,2120,RESTAURANT#PRICES
1719,2121,"DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS"
1720,2122,"LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL,LOCATION#GENERAL"
1721,2123,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1722,2125,"FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES,FOOD#PRICES"
1723,2127,FOOD#QUALITY
1724,2128,DRINKS#QUALITY
1725,2129,DRINKS#PRICES
1726,2130,FOOD#QUALITY
1727,2132,FOOD#STYLE_OPTIONS
1728,2133,RESTAURANT#MISCELLANEOUS
1729,2134,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1730,2135,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1731,2136,FOOD#QUALITY
1732,2138,FOOD#QUALITY
1733,2140,SERVICE#GENERAL
1734,2141,SERVICE#GENERAL
1735,2142,FOOD#QUALITY
1736,2143,FOOD#STYLE_OPTIONS
1737,2144,FOOD#QUALITY
1738,2145,RESTAURANT#PRICES
1739,2146,FOOD#QUALITY
1740,2147,FOOD#PRICES
1741,2148,FOOD#QUALITY
1742,2149,RESTAURANT#GENERAL
1743,2150,"RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS"
1744,2151,FOOD#QUALITY
1745,2152,SERVICE#GENERAL
1746,2153,DRINKS#QUALITY
1747,2154,"RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1748,2155,SERVICE#GENERAL
1749,2156,AMBIENCE#GENERAL
1750,2157,FOOD#QUALITY
1751,2158,AMBIENCE#GENERAL
1752,2159,RESTAURANT#GENERAL
1753,2160,SERVICE#GENERAL
1754,2161,SERVICE#GENERAL
1755,2163,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1756,2164,SERVICE#GENERAL
1757,2165,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1758,2167,"DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY"
1759,2168,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1760,2169,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1761,2170,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1762,2171,"RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS"
1763,2172,SERVICE#GENERAL
1764,2175,DRINKS#QUALITY
1765,2176,AMBIENCE#GENERAL
1766,2177,LOCATION#GENERAL
1767,2178,"FOOD#QUALITY,FOOD#QUALITY"
1768,2179,"FOOD#PRICES,FOOD#PRICES"
1769,2180,"DRINKS#QUALITY,DRINKS#QUALITY"
1770,2181,"AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1771,2182,DRINKS#QUALITY
1772,2184,FOOD#QUALITY
1773,2186,RESTAURANT#GENERAL
1774,2187,FOOD#QUALITY
1775,2188,FOOD#PRICES
1776,2189,AMBIENCE#GENERAL
1777,2190,FOOD#QUALITY
1778,2191,FOOD#QUALITY
1779,2192,SERVICE#GENERAL
1780,2193,FOOD#QUALITY
1781,2194,RESTAURANT#MISCELLANEOUS
1782,2195,FOOD#QUALITY
1783,2196,FOOD#STYLE_OPTIONS
1784,2197,RESTAURANT#GENERAL
1785,2198,FOOD#QUALITY
1786,2199,FOOD#QUALITY
1787,2200,SERVICE#GENERAL
1788,2201,FOOD#QUALITY
1789,2205,RESTAURANT#GENERAL
1790,2206,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1791,2211,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1792,2213,DRINKS#QUALITY
1793,2214,FOOD#QUALITY
1794,2215,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1795,2216,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1796,2217,"RESTAURANT#PRICES,RESTAURANT#PRICES"
1797,2218,FOOD#QUALITY
1798,2219,RESTAURANT#GENERAL
1799,2220,FOOD#QUALITY
1800,2223,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1801,2224,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1802,2225,FOOD#QUALITY
1803,2226,AMBIENCE#GENERAL
1804,2227,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1805,2228,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1806,2229,"SERVICE#GENERAL,SERVICE#GENERAL"
1807,2230,DRINKS#QUALITY
1808,2231,DRINKS#PRICES
1809,2233,FOOD#QUALITY
1810,2234,"FOOD#QUALITY,FOOD#QUALITY"
1811,2235,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1812,2236,"FOOD#QUALITY,FOOD#QUALITY"
1813,2238,SERVICE#GENERAL
1814,2239,FOOD#QUALITY
1815,2240,RESTAURANT#GENERAL
1816,2241,FOOD#QUALITY
1817,2242,RESTAURANT#GENERAL
1818,2244,FOOD#QUALITY
1819,2245,FOOD#QUALITY
1820,2246,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1821,2247,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1822,2248,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1823,2251,"DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY"
1824,2252,"DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY"
1825,2253,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1826,2254,"DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS"
1827,2255,RESTAURANT#GENERAL
1828,2256,FOOD#QUALITY
1829,2257,FOOD#QUALITY
1830,2258,FOOD#QUALITY
1831,2259,FOOD#QUALITY
1832,2260,FOOD#PRICES
1833,2261,FOOD#QUALITY
1834,2264,AMBIENCE#GENERAL
1835,2265,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1836,2266,"DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS"
1837,2267,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1838,2268,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1839,2269,FOOD#QUALITY
1840,2270,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1841,2273,FOOD#QUALITY
1842,2274,FOOD#STYLE_OPTIONS
1843,2275,DRINKS#QUALITY
1844,2276,"DRINKS#QUALITY,DRINKS#QUALITY,DRINKS#QUALITY"
1845,2277,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1846,2278,RESTAURANT#GENERAL
1847,2281,FOOD#QUALITY
1848,2282,FOOD#QUALITY
1849,2283,"DRINKS#QUALITY,DRINKS#QUALITY"
1850,2284,DRINKS#QUALITY
1851,2285,FOOD#QUALITY
1852,2286,FOOD#QUALITY
1853,2287,AMBIENCE#GENERAL
1854,2288,FOOD#STYLE_OPTIONS
1855,2289,DRINKS#STYLE_OPTIONS
1856,2290,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1857,2291,"DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS,DRINKS#STYLE_OPTIONS"
1858,2292,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1859,2293,RESTAURANT#GENERAL
1860,2294,AMBIENCE#GENERAL
1861,2295,FOOD#QUALITY
1862,2297,FOOD#QUALITY
1863,2298,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1864,2299,FOOD#QUALITY
1865,2300,SERVICE#GENERAL
1866,2303,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1867,2304,"FOOD#QUALITY,FOOD#QUALITY"
1868,2306,SERVICE#GENERAL
1869,2307,FOOD#QUALITY
1870,2308,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1871,2309,"RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS,RESTAURANT#MISCELLANEOUS"
1872,2310,"DRINKS#PRICES,DRINKS#PRICES,DRINKS#PRICES"
1873,2311,SERVICE#GENERAL
1874,2313,SERVICE#GENERAL
1875,2314,RESTAURANT#PRICES
1876,2315,RESTAURANT#GENERAL
1877,2316,SERVICE#GENERAL
1878,2318,"DRINKS#QUALITY,DRINKS#QUALITY"
1879,2319,"FOOD#QUALITY,FOOD#QUALITY"
1880,2320,DRINKS#QUALITY
1881,2321,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1882,2322,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1883,2323,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1884,2326,SERVICE#GENERAL
1885,2327,FOOD#QUALITY
1886,2328,RESTAURANT#GENERAL
1887,2329,FOOD#STYLE_OPTIONS
1888,2330,RESTAURANT#MISCELLANEOUS
1889,2331,"SERVICE#GENERAL,SERVICE#GENERAL"
1890,2332,RESTAURANT#GENERAL
1891,2333,FOOD#QUALITY
1892,2334,FOOD#QUALITY
1893,2335,SERVICE#GENERAL
1894,2336,"FOOD#QUALITY,FOOD#QUALITY"
1895,2339,FOOD#QUALITY
1896,2340,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1897,2341,FOOD#QUALITY
1898,2342,FOOD#QUALITY
1899,2343,SERVICE#GENERAL
1900,2345,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1901,2346,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1902,2348,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1903,2349,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1904,2352,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1905,2353,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1906,2354,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1907,2355,"RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1908,2356,SERVICE#GENERAL
1909,2357,FOOD#QUALITY
1910,2358,SERVICE#GENERAL
1911,2359,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1912,2361,"FOOD#QUALITY,FOOD#QUALITY"
1913,2366,FOOD#QUALITY
1914,2367,FOOD#QUALITY
1915,2368,DRINKS#QUALITY
1916,2370,FOOD#QUALITY
1917,2371,RESTAURANT#GENERAL
1918,2372,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1919,2373,FOOD#QUALITY
1920,2374,AMBIENCE#GENERAL
1921,2375,AMBIENCE#GENERAL
1922,2376,SERVICE#GENERAL
1923,2378,FOOD#QUALITY
1924,2379,FOOD#QUALITY
1925,2381,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1926,2382,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1927,2383,DRINKS#QUALITY
1928,2384,RESTAURANT#PRICES
1929,2385,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
1930,2386,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1931,2387,RESTAURANT#MISCELLANEOUS
1932,2388,SERVICE#GENERAL
1933,2390,RESTAURANT#MISCELLANEOUS
1934,2391,FOOD#QUALITY
1935,2392,FOOD#QUALITY
1936,2394,FOOD#STYLE_OPTIONS
1937,2395,AMBIENCE#GENERAL
1938,2396,FOOD#PRICES
1939,2397,"FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY,FOOD#QUALITY"
1940,2398,"FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS,FOOD#STYLE_OPTIONS"
1941,2399,FOOD#QUALITY
1942,2400,FOOD#QUALITY
1943,2402,FOOD#QUALITY
1944,2403,FOOD#QUALITY
1945,2404,"FOOD#QUALITY,FOOD#QUALITY"
1946,2406,"AMBIENCE#GENERAL,AMBIENCE#GENERAL,AMBIENCE#GENERAL"
1947,2407,"SERVICE#GENERAL,SERVICE#GENERAL,SERVICE#GENERAL"
1948,2408,FOOD#QUALITY
1949,2409,"RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL,RESTAURANT#GENERAL"
