review_id,phrase,category,aspect_term,polarity
190,small wait shorter expected ,SERVICE#GENERAL,mall,positive
191,located end magnificent block ,LOCATION#GENERAL,block,positive
194,best sushi new york city hands ,FOOD#QUALITY,city,positive
195,place small cramped food fantastic ,AMBIENCE#GENERAL,mall,negative
196,place small cramped food fantastic ,FOOD#QUALITY,mall,positive
198,planet thailand always hit usually sushi great thai food excellent ,FOOD#QUALITY,plan,positive
198,hit usually sushi great thai food excellent ,FOOD#QUALITY,eat,positive
200,planet thailand always hit usually sushi great thai food excellent ,RESTAURANT#GENERAL,plan,positive
200,hit usually sushi great thai food excellent ,RESTAURANT#GENERAL,eat,positive
201,great variety menu eat often never get ,FOOD#STYLE_OPTIONS,eat,positive
201,great variety menu eat often never ,FOOD#STYLE_OPTIONS,eat,positive
201,great variety menu eat often never get bored ,FOOD#STYLE_OPTIONS,eat,positive
202,atmosphere greatest suppose keep prices ,AMBIENCE#GENERAL,eat,negative
203,atmosphere greatest suppose keep prices ,RESTAURANT#PRICES,eat,positive
204,food ,FOOD#QUALITY,food,positive
205,first took long time find place ,RESTAURANT#MISCELLANEOUS,time,negative
206,looked menu lot choices dumplings appetizer ,FOOD#STYLE_OPTIONS,choice,negative
206,looked menu lot choices dumplings appetizer section ,FOOD#STYLE_OPTIONS,choice,negative
207,rolls big good sashimi fresh ,FOOD#STYLE_OPTIONS,good,neutral
208,rolls big good sashimi fresh ,FOOD#QUALITY,good,negative
210,dry disgusting even finish first piece ,FOOD#QUALITY,finish,negative
211,hurley like cheers everyone knows name actually ,SERVICE#GENERAL,name,positive
211,hurley like cheers everyone knows name actually glad came ,SERVICE#GENERAL,name,positive
212,try crunchy tuna die ,FOOD#QUALITY,crunchy,positive
213,try everything matter good ,FOOD#QUALITY,good,positive
215,first went enjoy garden terrace ,AMBIENCE#GENERAL,terrace,positive
216,food amazing service prompt helpful bearing rushed ,FOOD#QUALITY,ring,positive
216,food amazing service prompt helpful ,FOOD#QUALITY,prompt,positive
217,food amazing service prompt helpful bearing rushed ,SERVICE#GENERAL,ring,positive
217,food amazing service prompt helpful ,SERVICE#GENERAL,prompt,positive
218,steak tartare great bet fix table ,FOOD#STYLE_OPTIONS,eat,positive
219,admittedly nights inside restaurant rather warm open kitchen ,AMBIENCE#GENERAL,ins,positive
219,restaurant rather warm open kitchen part charm ,AMBIENCE#GENERAL,art,positive
219,admittedly nights inside restaurant rather warm ,AMBIENCE#GENERAL,ins,positive
221,great wine selection gigondas worth price house champagne great value ,DRINKS#STYLE_OPTIONS,champagne,positive
221,great wine selection gigondas worth price house ,DRINKS#STYLE_OPTIONS,eat,positive
221,great wine selection gigondas worth price ,DRINKS#STYLE_OPTIONS,eat,positive
221,worth price house champagne great value ,DRINKS#STYLE_OPTIONS,champagne,positive
221,selection gigondas worth price house champagne great value ,DRINKS#STYLE_OPTIONS,champagne,positive
222,great wine selection gigondas worth price house champagne great value ,DRINKS#QUALITY,champagne,positive
222,great wine selection gigondas worth price house ,DRINKS#QUALITY,eat,positive
222,great wine selection gigondas worth price ,DRINKS#QUALITY,eat,positive
222,worth price house champagne great value ,DRINKS#QUALITY,champagne,positive
222,selection gigondas worth price house champagne great value ,DRINKS#QUALITY,champagne,positive
223,great wine selection gigondas worth price house champagne great value ,DRINKS#PRICES,champagne,positive
223,great wine selection gigondas worth price house ,DRINKS#PRICES,eat,positive
223,great wine selection gigondas worth price ,DRINKS#PRICES,eat,positive
223,worth price house champagne great value ,DRINKS#PRICES,champagne,positive
223,selection gigondas worth price house champagne great value ,DRINKS#PRICES,champagne,positive
224,good best french food find area ,AMBIENCE#GENERAL,food,neutral
224,may bit packed weekends vibe good best french ,AMBIENCE#GENERAL,bit,neutral
224,may bit packed weekends vibe good best french food find ,AMBIENCE#GENERAL,bit,neutral
224,may bit packed weekends vibe good best french food ,AMBIENCE#GENERAL,bit,neutral
224,weekends vibe good best french food find area ,AMBIENCE#GENERAL,food,neutral
224,may bit packed weekends vibe good ,AMBIENCE#GENERAL,bit,neutral
226,good best french food find area ,FOOD#QUALITY,food,positive
226,may bit packed weekends vibe good best french ,FOOD#QUALITY,bit,positive
226,may bit packed weekends vibe good best french food find ,FOOD#QUALITY,bit,positive
226,may bit packed weekends vibe good best french food ,FOOD#QUALITY,bit,positive
226,weekends vibe good best french food find area ,FOOD#QUALITY,food,positive
226,may bit packed weekends vibe good ,FOOD#QUALITY,bit,positive
227,recommended place friends always gets good response ,RESTAURANT#MISCELLANEOUS,recommend,positive
227,recommended place friends always gets good ,RESTAURANT#MISCELLANEOUS,recommend,positive
227,place friends always gets good response ,RESTAURANT#MISCELLANEOUS,friend,positive
228,pizza pizza nyc additional toppings crust tastes like best freshly ,FOOD#QUALITY,addition,positive
228,pizza pizza nyc additional toppings crust tastes like best ,FOOD#QUALITY,addition,positive
228,tastes like best freshly baked bread ,FOOD#QUALITY,bread,positive
228,pizza pizza nyc additional toppings ,FOOD#QUALITY,addition,positive
228,pizza pizza nyc additional toppings crust ,FOOD#QUALITY,addition,positive
230,take nyc guests ,RESTAURANT#MISCELLANEOUS,guest,positive
231,sure previous reviewer lonk dined saul great neighborhood ,LOCATION#GENERAL,review,positive
231,reviewer lonk dined saul great neighborhood great food ,LOCATION#GENERAL,review,positive
231,dined saul great neighborhood great food ,LOCATION#GENERAL,eat,positive
232,sure previous reviewer lonk dined saul great neighborhood ,FOOD#QUALITY,review,positive
232,reviewer lonk dined saul great neighborhood great food ,FOOD#QUALITY,review,positive
232,dined saul great neighborhood great food ,FOOD#QUALITY,eat,positive
233,three times always wonderful experiences ,RESTAURANT#GENERAL,experience,positive
234,would highly recommend special occasion provides intimate setting nice ,AMBIENCE#GENERAL,recommend,positive
234,recommend special occasion provides intimate setting nice service ,AMBIENCE#GENERAL,recommend,positive
234,occasion provides intimate setting nice service ,AMBIENCE#GENERAL,set,positive
234,would highly recommend special occasion provides intimate ,AMBIENCE#GENERAL,recommend,positive
235,would highly recommend special occasion provides intimate setting nice ,SERVICE#GENERAL,recommend,positive
235,recommend special occasion provides intimate setting nice service ,SERVICE#GENERAL,recommend,positive
235,occasion provides intimate setting nice service ,SERVICE#GENERAL,set,positive
235,would highly recommend special occasion provides intimate ,SERVICE#GENERAL,recommend,positive
236,would highly recommend special occasion provides intimate setting nice ,RESTAURANT#MISCELLANEOUS,recommend,positive
236,recommend special occasion provides intimate setting nice service ,RESTAURANT#MISCELLANEOUS,recommend,positive
236,occasion provides intimate setting nice service ,RESTAURANT#MISCELLANEOUS,set,positive
236,would highly recommend special occasion provides intimate ,RESTAURANT#MISCELLANEOUS,recommend,positive
237,sure reviewers ate seems visited two different ,RESTAURANT#GENERAL,review,positive
237,seems visited two different restaurants friends enjoy mizu much repeat ,RESTAURANT#GENERAL,enjoy,positive
237,ate seems visited two different restaurants friends enjoy mizu much ,RESTAURANT#GENERAL,enjoy,positive
237,sure reviewers ate seems visited two ,RESTAURANT#GENERAL,review,positive
237,friends enjoy mizu much repeat customers ,RESTAURANT#GENERAL,enjoy,positive
237,visited two different restaurants friends enjoy mizu much repeat customers ,RESTAURANT#GENERAL,enjoy,positive
238,even overcharged last time ,SERVICE#GENERAL,time,negative
239,make sure spicy scallop roll ,FOOD#QUALITY,spicy,positive
241,moules excellent lobster ravioli salty ,FOOD#QUALITY,salt,positive
243,took mom mother day maitre pretty ,SERVICE#GENERAL,mother,negative
243,mom mother day maitre pretty rude ,SERVICE#GENERAL,mother,negative
243,took mom mother day maitre pretty rude ,SERVICE#GENERAL,mother,negative
244,told sit anywhere sat said table reserved ,SERVICE#GENERAL,sit,negative
244,told sit anywhere sat said table ,SERVICE#GENERAL,sit,negative
245,foot second time reached adjust lighting ,SERVICE#GENERAL,time,negative
245,stepped foot second time reached adjust lighting ,SERVICE#GENERAL,time,negative
246,tiny dessert plain overpriced ,FOOD#QUALITY,dessert,negative
247,tiny dessert plain overpriced ,FOOD#STYLE_OPTIONS,dessert,negative
248,tiny dessert plain overpriced ,FOOD#PRICES,dessert,negative
249,drinks always welll made wine ,DRINKS#QUALITY,drink,positive
249,drinks always welll made wine selection fairly priced ,DRINKS#QUALITY,drink,positive
250,drinks always welll made wine ,DRINKS#PRICES,drink,positive
250,drinks always welll made wine selection fairly priced ,DRINKS#PRICES,drink,positive
251,try chef specials die ,FOOD#QUALITY,specials,positive
252,five star thats really big deal ,SERVICE#GENERAL,star,neutral
252,service exactly five star thats ,SERVICE#GENERAL,star,neutral
252,service exactly five star thats really big deal ,SERVICE#GENERAL,star,neutral
253,downstairs lounge always good attraction ,AMBIENCE#GENERAL,good,positive
254,raga romantic cozy restaurant ,AMBIENCE#GENERAL,romantic,positive
255,food beautifully presented delight delicious combinations ,FOOD#STYLE_OPTIONS,food,positive
255,exotic food beautifully presented delight delicious combinations ,FOOD#STYLE_OPTIONS,food,positive
255,exotic food beautifully presented delight delicious ,FOOD#STYLE_OPTIONS,food,positive
256,food beautifully presented delight delicious combinations ,FOOD#QUALITY,food,positive
256,exotic food beautifully presented delight delicious combinations ,FOOD#QUALITY,food,positive
256,exotic food beautifully presented delight delicious ,FOOD#QUALITY,food,positive
258,staff incredibly helpful attentive ,SERVICE#GENERAL,staff,positive
259,bar well stocked interesting beers ,DRINKS#STYLE_OPTIONS,beer,positive
259,bar well stocked interesting beers well priced wines ,DRINKS#STYLE_OPTIONS,beer,positive
259,stocked interesting beers well priced wines ,DRINKS#STYLE_OPTIONS,beer,positive
261,bar well stocked interesting beers ,DRINKS#PRICES,beer,positive
261,bar well stocked interesting beers well priced wines ,DRINKS#PRICES,beer,positive
261,stocked interesting beers well priced wines ,DRINKS#PRICES,beer,positive
262,one favorite restaurants missed ,RESTAURANT#GENERAL,restaurants,positive
263,friends thank introducing gem ,RESTAURANT#GENERAL,friend,positive
264,stumbled leon thought found quite gem certainly wrong ,RESTAURANT#GENERAL,thought,negative
264,stumbled leon thought found quite gem certainly ,RESTAURANT#GENERAL,thought,negative
265,waitress moved table practically bathroom asked cancel ,SERVICE#GENERAL,waitress,negative
265,practically bathroom asked cancel dinner orders want eat sitting toilet ,SERVICE#GENERAL,toilet,negative
265,table practically bathroom asked cancel dinner orders want eat sitting ,SERVICE#GENERAL,eat,negative
265,asked cancel dinner orders want eat sitting toilet told ,SERVICE#GENERAL,toilet,negative
265,dinner orders want eat sitting toilet told ,SERVICE#GENERAL,toilet,negative
265,waitress moved table practically bathroom ,SERVICE#GENERAL,waitress,negative
266,top things dropped used silverware boyfriend ,SERVICE#GENERAL,boyfriend,negative
266,boyfriend jacket stop apologize clean mess left clothes ,SERVICE#GENERAL,boyfriend,negative
266,dropped used silverware boyfriend jacket stop apologize clean mess left ,SERVICE#GENERAL,boyfriend,negative
266,stop apologize clean mess left clothes ,SERVICE#GENERAL,top,negative
266,top things dropped used silverware ,SERVICE#GENERAL,top,negative
266,top things dropped used silverware boyfriend jacket stop apologize clean ,SERVICE#GENERAL,boyfriend,negative
267,disappointment ,SERVICE#GENERAL,disappointment,negative
268,food tons restaurants stay away one ,SERVICE#GENERAL,restaurants,negative
268,rude service medicore food tons restaurants ,SERVICE#GENERAL,restaurants,negative
268,rude service medicore food tons restaurants stay away ,SERVICE#GENERAL,restaurants,negative
268,rude service medicore food tons ,SERVICE#GENERAL,rude,negative
268,rude service medicore food tons restaurants stay away one ,SERVICE#GENERAL,restaurants,negative
269,food tons restaurants stay away one ,FOOD#QUALITY,restaurants,neutral
269,rude service medicore food tons restaurants ,FOOD#QUALITY,restaurants,neutral
269,rude service medicore food tons restaurants stay away ,FOOD#QUALITY,restaurants,neutral
269,rude service medicore food tons ,FOOD#QUALITY,rude,neutral
269,rude service medicore food tons restaurants stay away one ,FOOD#QUALITY,restaurants,neutral
270,food tons restaurants stay away one ,RESTAURANT#GENERAL,restaurants,negative
270,rude service medicore food tons restaurants ,RESTAURANT#GENERAL,restaurants,negative
270,rude service medicore food tons restaurants stay away ,RESTAURANT#GENERAL,restaurants,negative
270,rude service medicore food tons ,RESTAURANT#GENERAL,rude,negative
